0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.14433440742008619,0.20282712965058194,0.18830268729870883,0.35578337133539356,0.3883062141701369,0.31566200556220025,0.46955811088893545,0.45432342985938784,0.4604133619227276,0.2990421646463748,0.3975107384732007,0.4064946753471974,0.20160700100779094,0.13400196312298485,0.09081943103743176,0.3134475791112836,0.037410287690194444,0.300070042968233,0.34167482042161157,0.39271490826245786,0.4730107188186094,0.24342613299432186,0.054613827903591025
0.07267212725512649,0.15090415569374274,0.12955078226620856,0.3252433601593826,0.3613129196156997,0.27265892832714783,0.45264091616365304,0.43316113983260035,0.4417376029250219,0.2539468082953082,0.371972569449032,0.37773322578761653,0.14541089405723892,0.06615173707658827,0.015206428497369886,0.2677067205435546,-0.061233485924022404,0.2556316131824649,0.30719027943820604,0.36688160490485966,0.45820668089577926,0.19411595058891357,-0.034755816684980574
0.07266127507930434,0.15046930189321592,0.12924195350392545,0.3253892432769458,0.36143457623806396,0.2718030925778093,0.45213462580634495,0.4322639922019231,0.4399140338150684,0.25357369039401634,0.37157476334106737,0.3772065083149438,0.14539721375473627,0.06627054460617574,0.015398483181577197,0.2676657784627518,-0.06131719647207103,0.2554344486148573,0.30645081831479404,0.36701468873767384,0.457112670856927,0.19377694418398742,-0.03471321424556499
0.07265083490427801,0.15041590475694636,0.12921054066203128,0.32538968021169906,0.36142305765820565,0.2718011878258661,0.45212140206835105,0.4322590177307638,0.43987822674448357,0.2535532978281946,0.3715304602112657,0.377199106043552,0.14536480828319143,0.06624199500046621,0.015393887203829865,0.2677083509351521,-0.06131906208785985,0.25544596871733627,0.3064060550050618,0.36700013474224397,0.4570870263678425,0.19375007748609482,-0.03471669174409725
0.07265071488811584,0.15041654087009057,0.12921101948110048,0.32538806263750014,0.36142024723449545,0.2718033087494706,0.45211886247038185,0.4322594070696214,0.43988154393597895,0.2535527446502438,0.3715285638718053,0.3771983431835358,0.1453642541167258,0.06624156011264624,0.015393690993133922,0.2677083257733599,-0.06131892814571375,0.2554457074463338,0.3064061681708189,0.3669968720686481,0.45708779441352276,0.1937504563868104,-0.03471658949114066
0.07265072229741089,0.15041661545084434,0.12921106262564422,0.32538802202674594,0.3614202359411379,0.27180330415907306,0.45211884587581935,0.4322593913921512,0.4398816150066345,0.25355278032087547,0.3715286568216562,0.3771983393924,0.14536433014557595,0.06624163631376856,0.01539369437818401,0.2677081955819575,-0.061318924247244326,0.255445657656871,0.3064062757874962,0.3669968511936422,0.4570878171356441,0.19375051530171133,-0.03471657289852676
0.07265072239088974,0.1504166152490027,0.12921106240572575,0.32538802311163284,0.3614202403320778,0.2718033004329438,0.45211885137851165,0.4322593907181241,0.4398816109190051,0.2535527821446273,0.3715286620858557,0.3771983408389389,0.14536433255376044,0.06624163843671384,0.015393694733997468,0.26770819301545434,-0.06131892432378818,0.2554456572192899,0.3064062779261198,0.36699685652556874,0.4570878161926507,0.19375051569140042,-0.03471657271625293
0.07265072238864997,0.15041661520249255,0.12921106237878174,0.3253880231571077,0.3614202403762359,0.27180330041765305,0.4521188514427994,0.4322593907359355,0.43988161082347277,0.25355278212297677,0.3715286620182789,0.3771983408508449,0.1453643324832936,0.06624163836388336,0.015393694739501213,0.26770819313716204,-0.061318924324936484,0.255445657269722,0.3064062778221283,0.3669968566026925,0.4570878161729556,0.1937505156315144,-0.03471657273499811
